uniqueID,DELETE_surname,DELETE_otherNames,DELETE_title,DELETE_commonName,DELETE_earlierOrLaterNames,DELETE_division,DELETE_state,DELETE_dateOfElection,DELETE_party_ORIGINAL_REMOVE,party,partyFrom,partyTo,comment
mcleanallan1901,McLean,Allan,,,,Gippsland,VIC,29.3.1901,PROT,PROT,29.3.1901,12.12.1906,
mcleanfrancis1901,McLean,Francis Edward,,,,Lang,NSW,29.3.1901,FT,FT,29.3.1901,23.11.1903,
mcleanross1975,McLean,Ross Malcolm,,,,Perth,WA,13.12.1975,LIB,LIB,13.12.1975,5.3.1983,
mcleayjohn1949,McLeay,John,,,Later Sir John,Boothby,SA,10.12.1949,LIB,LIB,10.12.1949,1.1.1951,
,,,,,,,,,LCL from 1951,LCL ,1.1.1951,1.1.1954,
,,,,,,,,,LIB from 1954,LIB ,1.1.1954,31.10.1966,
mcleayjohn1966,McLeay,John Elden,,,,Boothby,SA,26.11.1966,LIB,LIB,26.11.1966,22.1.1981,
mcleayleo1979,McLeay,Leo Boyce,,,,Grayndler,NSW,23.6.1979,ALP,ALP,23.6.1979,31.8.2004,
mcleoddonald1940,McLeod,Donald,,,,Wannon,VIC,21.9.1940,ALP,ALP,21.9.1940,4.11.1955,
mcmahonjames1975,McMahon,James Leslie,,,,Sydney,NSW,13.12.1975,ALP,ALP,13.12.1975,4.2.1983,
mcmahonwilliam1949,McMahon,William,,,Later Sir William,Lowe,NSW,10.12.1949,LIB,LIB,10.12.1949,4.1.1982,
mcmillanwilliam1901,McMillan,William,Sir,,,Wentworth,NSW,29.3.1901,FT,FT,29.3.1901,23.11.1903,
mcmullanrobert1996,McMullan,Robert Francis,,,,Canberra,ACT,2.3.1996,ALP,ALP,2.3.1996,19.7.2010,
mcnamarakaren2013,McNamara,Karen Jane,,,,Dobell,NSW,7.9.2013,LIB,LIB,7.9.2013,2.7.2016,
mcneilljohn1922,McNeill,John,,,,Wannon,VIC,16.12.1922,ALP,ALP,16.12.1922,19.12.1931,
mcneillneil1961,McNeill,Neil,,,,Canning,WA,9.12.1961,LIB,LIB,9.12.1961,30.11.1963,
mcnicollwalter1931,McNicoll,Walter Ramsay,,,,Werriwa,NSW,19.12.1931,CP,CP,19.12.1931,2.8.1934,
mctiernanedward1929,McTiernan,Edward Aloysius,,,,Parkes,NSW,12.10.1929,ALP,ALP,12.10.1929,19.12.1930,
mcveightom1972,McVeigh,Daniel Thomas,,Tom,,Darling Downs,QLD,2.12.1972,CP,CP,2.12.1972,1.5.1975,
,,,,,,,,,NCP from May 1975,NCP ,1.5.1975,1.10.1982,
,,,,,,,,,NPA from Oct.1982,NPA ,1.10.1982,29.2.1988,
mcveighjohn2016,McVeigh,John Joseph,,,,Groom,QLD,2.7.2016,LIB,LIB,2.7.2016,,
mcwilliamswilliam1903,McWilliams,William James,,,,Franklin,TAS,16.12.1903,REV TAR,REV TAR,16.12.1903,1.1.1906,
,,,,,,,,,ANTI-SOC from 1906,ANTI-SOC ,1.1.1906,1.1.1910,Name change
,,,,,,,,,LIB from 1910,LIB ,1.1.1910,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,1.1.1920,
,,,,,,,,,CP from 1920,CP ,1.1.1920,16.12.1922,
,,,,,,Franklin,TAS,17.11.1928,IND,IND,17.11.1928,22.10.1929,
macdonaldpatersonthomas1901,Macdonald-Paterson,Thomas,,,,Brisbane,QLD,30.3.1901,FT,FT,30.3.1901,16.12.1903,
macfarlaneian1998,Macfarlane,Ian Elgin,,,,Groom,QLD,3.10.1998,LIB,LIB,3.10.1998,9.5.2016,
mackedward1990,Mack,Edward Carrington,,,,North Sydney,NSW,24.3.1990,IND,IND,24.3.1990,29.1.1996,
mackaygeorge1917,Mackay,George Hugh,,,,Lilley,QLD,5.5.1917,NAT,NAT,5.5.1917,1.1.1931,
,,,,,,,,,UAP from 1931,UAP ,1.1.1931,7.8.1934,
mackaymalcolm1963,Mackay,Malcolm George,,,,Evans,NSW,30.11.1963,LIB,LIB,30.11.1963,2.12.1972,
mackellarmichael1969,MacKellar,Michael John Randal,,,,Warringah,NSW,25.10.1969,LIB,LIB,25.10.1969,18.2.1994,
mackenziealexander1975,MacKenzie,Alexander John,,,,Calare,NSW,13.12.1975,NCP,NCP,13.12.1975,1.10.1982,
,,,,,,,,,NPA from Oct.1982,NPA ,1.10.1982,5.3.1983,
mackinnonewen1949,MacKinnon,Ewen Daniel,,,,Wannon,VIC,10.12.1949,LIB,LIB,10.12.1949,31.10.1966,
macklinjenny1996,Macklin,Jennifer Louise,,Jenny,,Jagajaga,VIC,2.3.1996,ALP,ALP,2.3.1996,,
macpheeian1974,Macphee,Ian Malcolm,,,,Balaclava,VIC,18.5.1974,LIB,LIB,18.5.1974,19.2.1990,
mactiernanalannah2013,MacTiernan,Alannah Joan Geraldine Cecilia,,,,Perth,WA,7.9.2013,ALP,ALP,7.9.2013,9.5.2016,
mahermichael1982,Maher,Michael John,,,,Lowe,NSW,13.3.1982,ALP,ALP,13.3.1982,11.7.1987,
mahonhugh1901,Mahon,Hugh,,,,Coolgardie,WA,29.3.1901,ALP,ALP,29.3.1901,12.11.1920,
mahoneygerald1934,Mahoney,Gerald William,,,,Denison,TAS,15.9.1934,FLP,FLP,15.9.1934,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,21.9.1940,
mahonywilliam1915,Mahony,William George,,,,Dalley,NSW,6.5.1915,ALP,ALP,6.5.1915,18.1.1927,
maiseydonald1963,Maisey,Donald William,,,,Moore,WA,30.11.1963,CP,CP,30.11.1963,18.5.1974,
makinnorman1919,Makin,Norman John Oswald,,,,Hindmarsh,SA,13.12.1919,ALP,ALP,13.12.1919,1.1.1931,
,,,,,,,,,FLP from 1931,FLP ,1.1.1931,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,1.11.1963,
maloneywilliam1904,Maloney,William Robert Nuttall,,,,Melbourne,VIC,30.3.1904,ALP,ALP,30.3.1904,1.1.1931,
,,,,,,,,,FLP from 1931,FLP ,1.1.1931,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,27.8.1940,
manifoldjames1901,Manifold,James Chester,,,,Corangamite,VIC,29.3.1901,PROT,PROT,29.3.1901,23.12.1903,
,,,,,,Corangamite,VIC,31.5.1913,LIB,LIB,31.5.1913,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,23.10.1918,
mannedward1922,Mann,Edward Alexander,,,,Perth,WA,16.12.1922,NAT,NAT,16.12.1922,12.10.1929,
manningarthur1922,Manning,Arthur Gibson,,,,Macquarie,NSW,16.12.1922,NAT,NAT,16.12.1922,17.11.1928,
marekpaul1996,Marek,Paul,,,,Capricornia,QLD,2.3.1996,NPA,NPA,2.3.1996,3.10.1998,
marinonola2007,Marino,Nola Bethwyn,,,,Forrest,WA,24.11.2007,LIB,LIB,24.11.2007,,
markswalter1919,Marks,Walter Moffitt,,,,Wentworth,NSW,13.12.1919,NAT,NAT,13.12.1919,1.1.1929,
,,,,,,,,,IND NAT from 1929,IND NAT ,1.1.1929,19.12.1931,
markuslouise2004,Markus,Louise Elizabeth,,,,Greenway,NSW,9.10.2004,LIB,LIB,9.10.2004,2.7.2016,
marlesrichard2007,Marles,Richard Donald,,,,Corio,VIC,24.11.2007,ALP,ALP,24.11.2007,,
marrcharles1919,Marr,Charles William Clanan,,,Later Sir Charles,Parkes,NSW,13.12.1919,NAT,NAT,13.12.1919,1.1.1931,
,,,,,,,,,UAP from 1931,UAP ,1.1.1931,21.8.1943,
martensgeorge1928,Martens,George William,,,,Herbert,QLD,17.11.1928,ALP,ALP,17.11.1928,1.1.1931,
,,,,,,,,,FLP from 1931,FLP ,1.1.1931,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,16.8.1946,
martinstephen1984,Martin,Stephen Paul,,,,Macarthur,NSW,1.12.1984,ALP,ALP,1.12.1984,16.8.2002,
martinvincent1969,Martin,Vincent Joseph,,,,Banks,NSW,25.10.1969,ALP,ALP,25.10.1969,19.9.1980,
martyrjohn1975,Martyr,John Raymond,,,,Swan,WA,13.12.1975,LIB,LIB,13.12.1975,18.10.1980,
marwickthomas1940,Marwick,Thomas William,,,,Swan,WA,21.12.1940,CP,CP,21.12.1940,21.8.1943,
massygreenewalter1910,Massy-Greene,Walter,,,Also Walter Massy Green,Richmond,NSW,13.4.1910,LIB,LIB,13.4.1910,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,16.12.1922,
mathesonrussell2010,Matheson,Russell Glenn,,,,Macarthur,NSW,21.8.2010,LIB,LIB,21.8.2010,2.7.2016,
mathewscharles1972,Mathews,Charles Race Thorson,,,,Casey,VIC,2.12.1972,ALP,ALP,2.12.1972,13.12.1975,
mathewsjames1906,Mathews,James,,,,Melbourne Ports,VIC,12.12.1906,ALP,ALP,12.12.1906,27.11.1931,
maugersamuel1901,Mauger,Samuel,,,,Melbourne Ports,VIC,29.3.1901,PROT,PROT,29.3.1901,13.4.1910,
maxwellgeorge1917,Maxwell,George Arnot,,,,Fawkner,VIC,5.5.1917,NAT,NAT,5.5.1917,1.1.1929,
,,,,,,,,,IND NAT from 1929,IND NAT ,1.1.1929,1.1.1931,
,,,,,,,,,UAP from 1931,UAP ,1.1.1931,25.6.1935,
maymargaret1998,May,Margaret Ann,,,,McPherson,QLD,3.10.1998,LIB,LIB,3.10.1998,19.7.2010,
mayerhelen1983,Mayer,Helen,,,,Chisholm,VIC,5.3.1983,ALP,ALP,5.3.1983,11.7.1987,
melhamdaryl1990,Melham,Daryl,,,,Banks,NSW,24.3.1990,ALP,ALP,24.3.1990,7.9.2013,
menziesrobert1934,Menzies,Robert Gordon,,,Later Sir Robert,Kooyong,VIC,15.9.1934,UAP,UAP,15.9.1934,1.1.1944,
,,,,,,,,,LIB from 1944,LIB ,1.1.1944,17.2.1966,
mildrenjohn1980,Mildren,John Barry,,,,Ballarat,VIC,18.10.1980,ALP,ALP,18.10.1980,24.3.1990,
mileschristopher1984,Miles,Christopher Gordon,,,,Braddon,TAS,1.12.1984,LIB,LIB,1.12.1984,3.10.1998,
millarclarrie1974,Millar,Percival Clarence,,Clarrie,,Wide Bay,QLD,18.5.1974,CP,CP,18.5.1974,1.5.1975,
,,,,,,,,,NCP from May 1975,NCP ,1.5.1975,1.10.1982,
,,,,,,,,,NPA from Oct. 1982,NPA ,1.10.1982,19.2.1990,
miltonpeter1980,Milton,Peter,,,,La Trobe,VIC,18.10.1980,ALP,ALP,18.10.1980,24.3.1990,
minoguedaniel1949,Minogue,Daniel,,,,West Sydney,NSW,10.12.1949,ALP,ALP,10.12.1949,26.6.1969,
mirabellasophie2001,Mirabella,Sophie,,,Also Sophie Panopolous,Indi,VIC,10.11.2001,LIB,LIB,10.11.2001,7.9.2013,
mitchellbrian2016,Mitchell,Brian Keith,,,,Lyons,TAS,2.7.2016,ALP,ALP,2.7.2016,,
mitchellrobert2010,Mitchell,Robert George,,,,McEwen,VIC,21.8.2010,ALP,ALP,21.8.2010,,
moloneyparker1910,Moloney,Parker John,,,,Indi,VIC,13.4.1910,ALP,ALP,13.4.1910,19.12.1931,
monaghanjames1961,Monaghan,James Edward,,,,Evans,NSW,9.12.1961,ALP,ALP,9.12.1961,30.11.1963,
moorejohn1975,Moore,John Colinton,,,,Ryan,QLD,13.12.1975,LIB,LIB,13.12.1975,5.2.2001,
morganarthur1929,Morgan,Arthur Clinton,,,,Darling Downs,QLD,12.10.1929,NAT,NAT,12.10.1929,19.12.1931,
morgancharles1940,Morgan,Charles Albert Aaron,,,,Reid,NSW,21.9.1940,ALP,ALP,21.9.1940,22.11.1958,
morrisallan1983,Morris,Allan Agapitos,,,,Newcastle,NSW,5.3.1983,ALP,ALP,5.3.1983,8.10.2001,
morrispeter1972,Morris,Peter Frederick,,,,Shortland,NSW,2.12.1972,ALP,ALP,2.12.1972,31.8.1998,
morrisonscott2007,Morrison,Scott John,,,,Cook,NSW,24.11.2007,LIB,LIB,24.11.2007,,
morrisonbill1969,Morrison,William Lawrence,,Bill,,St George,NSW,25.10.1969,ALP,ALP,25.10.1969,26.10.1984,
mortimerjack1963,Mortimer,Jack,,,,Grey,SA,1.6.1963,ALP,ALP,1.6.1963,26.11.1966,
mortonben2016,Morton,Ben,,,,Tangney,WA,2.7.2016,LIB,LIB,2.7.2016,,
mossfieldfrank1996,Mossfield,Frank William,,,,Greenway,NSW,2.3.1996,ALP,ALP,2.3.1996,31.8.2004,
mountfordjohn1980,Mountford,John Graham,,,,Banks,NSW,18.10.1980,ALP,ALP,18.10.1980,19.2.1990,
mountjoydonald1943,Mountjoy,Donald Alfred,,,,Swan,WA,21.8.1943,ALP,ALP,21.8.1943,28.9.1946,
moylanjudi1993,Moylan,Judith Eleanor,,Judi,,Pearce,WA,13.3.1993,LIB,LIB,13.3.1993,5.8.2013,
mulcahydaniel1934,Mulcahy,Daniel,,,,Lang,NSW,15.9.1934,LANG LAB,LANG LAB,15.9.1934,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,1.1.1940,
,,,,,,,,,ALP (N-C) from 1940,ALP (N-C) ,1.1.1940,1.1.1943,
,,,,,,,,,ALP from 1943,ALP ,1.1.1943,13.7.1953,
mulderallan1972,Mulder,Allan William,,,,Evans,NSW,2.12.1972,ALP,ALP,2.12.1972,13.12.75,
mullensjohn1949,Mullens,John Michael,,,,Gellibrand,VIC,10.12.1949,ALP,ALP,10.12.1949,10.12.55,
munrodugald1966,Munro,Dugald Ranald Ross,,,,Eden-Monaro,NSW,26.11.1966,LIB,LIB,26.11.1966,25.10.69,
murphyjohn1998,Murphy,John Paul,,,,Lowe,NSW,3.10.1998,ALP,ALP,3.10.1998,7.9.2013,
murrayjohn1958,Murray,John,,,,Herbert,QLD,22.11.1958,LIB,LIB,22.11.1958,9.12.1961,
mutchstephen1996,Mutch,Stephen Bruce,,,,Cook,NSW,2.3.1996,LIB,LIB,2.3.1996,31.8.1998,
nairngary1996,Nairn,Gary Roy,,,,Eden-Monaro,NSW,2.3.1996,LIB,LIB,2.3.1996,24.11.2007,
nairnwalter1929,Nairn,Walter Maxwell,,,,Perth,WA,12.10.1929,NAT,NAT,12.10.1929,1.1.1931,
,,,,,,,,,UAP from 1931,UAP ,1.1.1931,21.8.1943,
nealbelinda2007,Neal,Belinda Jane,,,,Robertson,NSW,24.11.2007,ALP,ALP,24.11.2007,19.7.2010,
nehlgarry1984,Nehl,Garry Barr,,,,Cowper,NSW,1.12.1984,NPA,NPA,1.12.1984,8.10.2001,
neilmaurice1975,Neil,Maurice James,,,,St George,NSW,13.12.1975,LIB,LIB,13.12.1975,18.10.1980,
nelsonbrendan1996,Nelson,Brendan John,,,,Bradfield,NSW,2.3.1996,LIB,LIB,2.3.1996,19.10.2009,
nelsonharold1922,Nelson,Harold George,,,,Northern Territory,NT,16.12.1922,ALP,ALP,16.12.1922,15.9.1934,
nelsonjohn1949,Nelson,John Norman,,,,Northern Territory,NT,10.12.1949,ALP,ALP,10.12.1949,31.10.66,
neumannshayne2007,Neumann,Shayne Kenneth,,,,Blair,QLD,24.11.2007,ALP,ALP,24.11.2007,,
nevillepaul1993,Neville,Paul Christopher,,,,Hinkler,QLD,13.3.1993,NPA,NPA,13.3.1993,1.10.2003,
,,,,,,,,,NP from Oct. 2003,NP ,1.10.2003,5.8.2013,
newellneville1990,Newell,Neville Joseph,,,,Richmond,NSW,24.3.1990,ALP,ALP,24.3.1990,2.3.1996,
newmankevin1975,Newman,Kevin Eugene,,,,Bass,TAS,28.6.1975,LIB,LIB,28.6.1975,26.10.1984,
nichollsmartin1963,Nicholls,Martin Henry,,,,Bonython,SA,30.11.1963,ALP,ALP,30.11.1963,30.9.1977,
nichollssamuel1917,Nicholls,Samuel Robert,,,,Macquarie,NSW,5.5.1917,ALP,ALP,5.5.1917,16.12.1922,
nikolicandrew2013,Nikolic,Andrew Alexander,,,,Bass,TAS,7.9.2013,LIB,LIB,7.9.2013,2.7.2016,
nixonpeter1961,Nixon,Peter James,,,,Gippsland,VIC,9.12.1961,CP,CP,9.12.1961,1.5.1975,
,,,,,,,,,NCP from May 1975,NCP ,1.5.1975,1.10.1982,
,,,,,,,,,NPA from Oct. 1982,NPA ,1.10.1982,4.2.1983,
nockhorace1931,Nock,Horace Keyworth,,,,Riverina,NSW,19.12.1931,CP,CP,19.12.1931,21.9.1940,
nottlewis1925,Nott,Lewis Windermere,,,,Herbert,QLD,14.11.1925,NAT,NAT,14.11.1925,17.12.1928,
,,,,,,Australian Capital Territory,ACT,10.12.1949,IND,IND,10.12.1949,28.4.1951,
nugentpeter1990,Nugent,Peter Edward,,,,Aston,VIC,24.3.1990,LIB,LIB,24.3.1990,24.4.2001,
obrienllewellyn2016,O'Brien,Llewellyn Stephen,,,,Wide Bay,QLD,2.7.2016,NP,NP,2.7.2016,,
obrienreginald1961,O'Brien,Reginald Charles,,,,Petrie,QLD,9.12.1961,ALP,ALP,9.12.1961,30.11.63,
obriented2016,O'Brien,Ted Lynam,,,,Fairfax,QLD,2.7.2016,LIB,LIB,2.7.2016,,
obyrnemichelle1998,O'Byrne,Michelle Anne,,,,Bass,TAS,3.10.1998,ALP,ALP,3.10.1998,9.10.2004,
oconnorbrendan2001,O'Connor,Brendan Patrick,,,,Burke,VIC,10.11.2001,ALP,ALP,10.11.2001,,
oconnorgavan1993,O'Connor,Gavan Michael,,,,Corio,VIC,13.3.1993,ALP,ALP,13.3.1993,1.10.2007,
,,,,,,,,,IND from Oct. 2007,IND,1.10.2007,24.11.2007,
oconnorwilliam1946,O'Connor,William Paul,,,,West Sydney,NSW,28.9.1946,ALP,ALP,28.9.1946,29.9.1969,
odowdkenneth2010,O'Dowd,Kenneth Desmond,,,,Flynn,QLD,21.8.2010,NP,NP,21.8.2010,,
odwyerkelly2009,O'Dwyer,Kelly Megan,,,,Higgins,VIC,5.12.2009,LIB,LIB,5.12.2009,,
okeefedavid1922,O'Keefe,David John,,,,Denison,TAS,16.12.1922,ALP,ALP,16.12.1922,14.11.1925,
okeefefrank1969,O'Keefe,Frank Lionel,,,,Paterson,NSW,25.10.1969,CP,CP,25.10.1969,1.5.1975,
,,,,,,,,,NCP from May 1975,NCP ,1.5.1975,1.10.1982,
,,,,,,,,,NPA from Oct. 1982,NPA ,1.10.1982,26.10.84,
okeefeneil1984,O'Keefe,Neil Patrick,,,,Burke,VIC,1.12.1984,ALP,ALP,1.12.1984,8.10.2001,
omalleyking1901,O'Malley,King,,,,Tasmania,TAS,29.3.1901,PROT,PROT,29.3.1901,16.12.1903,
,,,,,,Darwin,TAS,16.12.1903,ALP,ALP,16.12.1903,5.5.1917,
oneilclare2013,O'Neil,Clare Ellen,,,,Hotham,VIC,7.9.2013,ALP,ALP,7.9.2013,,
oneillloyd1983,O'Neil,Lloyd Reginald Terrence,,,,Grey,SA,5.3.1983,ALP,ALP,5.3.1983,8.2.1993,
oneilldeborah2010,O'Neill,Deborah Mary,,,,Robertson,NSW,21.8.2010,ALP,ALP,21.8.2010,7.9.2013,
otoolecathy2016,O'Toole,Catherine Elizabeth,,Cathy,,Herbert,QLD,2.7.2016,ALP,ALP,2.7.2016,,
oakeshottrobert2008,Oakeshott,Robert James Murray,,,,Lyne,NSW,6.9.2008,IND,IND,6.9.2008,5.8.2013,
oldmeadowmaxwell1972,Oldmeadow,Maxwell Wilkinson,,,,Holt,VIC,2.12.1972,ALP,ALP,2.12.1972,13.12.1975,
olleyfrank1972,Olley,Frank,,,,Hume,NSW,2.12.1972,ALP,ALP,2.12.1972,18.5.1974,
oppermanhubert1949,Opperman,Hubert Ferdinand,,,Later Sir Hubert,Corio,VIC,10.12.1949,LIB,LIB,10.12.1949,10.6.1967,
orchardrichard1913,Orchard,Richard Beaumont,,,,Nepean,NSW,31.5.1913,LIB,LIB,31.5.1913,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,3.11.1919,
organmichael2002,Organ,Michael Keith,,,,Cunningham,NSW,19.10.2002,GRN,GRN,19.10.2002,9.10.2004,
osbornefrederick1949,Osborne,Frederick Meares,,,,Evans,NSW,10.12.1949,LIB,LIB,10.12.1949,9.12.1961,
owensjulie2004,Owens,Julie Ann,,,,Parramatta,NSW,9.10.2004,ALP,ALP,9.10.2004,,
ozannealfred1910,Ozanne,Alfred Thomas,,,,Corio,VIC,13.4.1910,ALP,ALP,13.4.1910,5.5.1917,
pageearle1919,Page,Earle Christmas Grafton,,,Later Sir Earle,Cowper,NSW,13.12.1919,FSU,FSU,13.12.1919,1.1.1920,
,,,,,,,,,CP from 1920,CP ,1.1.1920,9.12.1961,
pagejames1901,Page,James,,,,Maranoa,QLD,30.3.1901,FT,FT,30.3.1901,1.1.1903,
,,,,,,,,,ALP from 1903,ALP ,1.1.1903,3.6.1921,
palmeralbert1906,Palmer,Albert Clayton,,,,Echuca,VIC,12.12.1906,PROT,PROT,12.12.1906,1.1.1910,
,,,,,,Echuca,VIC,10.7.1907,LIB from 1910,LIB ,1.1.1910,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,14.8.1919,
palmerclive2013,Palmer,Clive Frederick,,,,Fairfax,QLD,7.9.2013,PUP,PUP,7.9.2013,9.5.2016,
parkemelissa2007,Parke,Melissa,,,,Fremantle,WA,24.11.2007,ALP,ALP,24.11.2007,9.5.2016,
parkhillrobert1927,Parkhill,Robert Archdale,,,Later Sir Archdale,Warringah,NSW,21.5.1927,NAT,NAT,21.5.1927,1.1.1931,
,,,,,,,,,UAP from 1931,UAP ,1.1.1931,23.10.1937,
parsonswalter1925,Parsons,Walter Langdon,,,,Angas,SA,14.11.1925,NAT,NAT,14.11.1925,12.10.1929,
pasinantony2013,Pasin,Antony,,,,Barker,SA,7.9.2013,LIB,LIB,7.9.2013,,
patersonalexander1901,Paterson,Alexander,,,,Capricornia,QLD,30.3.1901,IND,IND,30.3.1901,23.11.1903,
patersonthomas1922,Paterson,Thomas,,,,Gippsland,VIC,16.12.1922,CP from 1922,CP ,16.12.1922,1.1.1937,
,,,,,,,,,ST CP from 1937,ST CP ,1.1.1937,1.1.1940,
,,,,,,,,,LCP from 1940,LCP ,1.1.1940,7.7.1943,
pattenrobert1913,Patten,Robert,,,,Hume,NSW,31.5.1913,LIB,LIB,31.5.1913,26.3.1917,
pattersonrex1966,Patterson,Rex Alan,,,,Dawson,QLD,26.2.1966,ALP,ALP,26.2.1966,13.12.1975,
peacockandrew1966,Peacock,Andrew Sharp,,,,Kooyong,VIC,2.4.1966,LIB,LIB,2.4.1966,17.9.1994,
pearcechristopher2001,Pearce,Christopher John,,,,Aston,VIC,14.7.2001,LIB,LIB,14.7.2001,19.7.2010,
pearcehenry1949,Pearce,Henry George,,,,Capricornia,QLD,10.12.1949,LIB,LIB,10.12.1949,9.12.1961,
pearsallthomas1966,Pearsall,Thomas Gordon,,,,Franklin,TAS,26.11.1966,LIB,LIB,26.11.1966,25.10.1969,
perkinsjohn1926,Perkins,John Arthur,,,,Eden-Monaro,NSW,6.3.1926,NAT,NAT,6.3.1926,12.12.1929,
,,,,,,Eden-Monaro,NSW,19.12.1931,UAP,UAP,19.12.1931,21.8.1943,
perrettgraham2007,Perrett,Graham Douglas,,,,Moreton,QLD,24.11.2007,ALP,ALP,24.11.2007,,
petersedward1949,Peters,Edward William,,,,Burke,VIC,10.12.1949,ALP,ALP,10.12.1949,29.9.1969,
pettittjohn1963,Pettitt,John Alexander,,,,Hume,NSW,30.11.1963,CP,CP,30.11.1963,2.12.1972,
phillipspharez1901,Phillips,Pharez,,,,Wimmera,VIC,29.3.1901,PROT,PROT,29.3.1901,5.11.1906,
piessefrederick1901,Piesse,Frederick William,,,,Tasmania,TAS,29.3.1901,FT,FT,29.3.1901,6.3.1902,
pigotthenry1913,Pigott,Henry Robert Maguire,,,,Calare,NSW,31.5.1913,LIB,LIB,31.5.1913,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,13.12.1919,
pittkeith2013,Pitt,Keith John,,,,Hinkler,QLD,7.9.2013,NP,NP,7.9.2013,,
pittardalan1949,Pittard,Alan Crocker,,,,Ballaarat,VIC,10.12.1949,LIB,LIB,10.12.1949,28.4.1951,
plibersektanya1998,Plibersek,Tanya Joan,,,,Sydney,NSW,3.10.1998,ALP,ALP,3.10.1998,,
pollardreginald1937,Pollard,Reginald Thomas,,,,Ballaarat,VIC,23.10.1937,ALP,ALP,23.10.1937,26.11.1966,
portercharles2013,Porter,Charles Christian,,,,Pearce,WA,7.9.2013,LIB,LIB,7.9.2013,,
porterjames1975,Porter,James Robert,,,,Barker,SA,13.12.1975,LIB,LIB,13.12.1975,19.2.1990,
poyntonalexander1901,Poynton,Alexander,,,,South Australia,SA,30.3.1901,FT,FT,30.3.1901,16.12.1903,
,,,,,,Grey,SA,16.12.1903,ALP,ALP,16.12.1903,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,16.12.1922,
prattmichael1988,Pratt,Michael Philip,,,,Adelaide,SA,6.2.1988,LIB,LIB,6.2.1988,24.3.1990,
prattenfrederick1928,Pratten,Frederick Graham,,,,Martin,NSW,16.6.1928,NAT,NAT,16.6.1928,12.10.1929,
prattenherbert1921,Pratten,Herbert Edward,,,,Parramatta,NSW,10.12.1921,NAT,NAT,10.12.1921,7.5.1928,
prenticejane2010,Prentice,Jane,,,,Ryan,QLD,21.8.2010,LIB,LIB,21.8.2010,,
pricearchibald1941,Price,Archibald Grenfell,,,,Boothby,SA,24.5.1941,UAP,UAP,24.5.1941,21.8.1943,
pricejohn1928,Price,John Lloyd,,,,Boothby,SA,17.11.1928,ALP,ALP,17.11.1928,1.1.1931,
,,,,,,,,,UAP from 1931,UAP ,1.1.1931,23.4.1941,
priceleo1984,Price,Leo Roger Spurway,,,,Chifley,NSW,1.12.1984,ALP,ALP,1.12.1984,19.7.2010,
pricemelissa2013,Price,Melissa Lee,,,,Durack,WA,7.9.2013,LIB,LIB,7.9.2013,,
prossergeoffrey1987,Prosser,Geoffrey Daniel,,,,Forrest,WA,11.7.1987,LIB,LIB,11.7.1987,17.10.2007,
prowsejohn1919,Prowse,John Henry,,,,Swan,WA,13.12.1919,CP,CP,13.12.1919,21.8.1943,
punchgary1983,Punch,Gary Francis,,,,Barton,NSW,5.3.1983,ALP,ALP,5.3.1983,29.1.1996,
pynechristopher1993,Pyne,Christopher Maurice,,,,Sturt,SA,13.3.1993,LIB,LIB,13.3.1993,,
quickharry1993,Quick,Harry Vernon,,,,Franklin,TAS,13.3.1993,ALP,ALP,13.3.1993,1.8.2007,
,,,,,,,,,IND from Aug. 2007,IND,1.8.2007,17.10.2007,
quickjohn1901,Quick,John,Sir,,,Bendigo,VIC,29.3.1901,PROT,PROT,29.3.1901,1.1.1906,
,,,,,,,,,IND PROT from 1906,IND PROT ,1.1.1906,1.1.1910,
,,,,,,,,,LIB from 1910,LIB ,1.1.1910,31.5.1913,
ragusebrett2007,Raguse,Brett Blair,,,,Forde,QLD,24.11.2007,ALP,ALP,24.11.2007,21.8.2010,
ramseyrowan2007,Ramsey,Rowan Eric,,,,Grey,SA,24.11.2007,LIB,LIB,24.11.2007,,
randalldonald1996,Randall,Donald James,,,,Swan,WA,2.3.1996,LIB,LIB,2.3.1996,21.7.2015,
rankingeorge1937,Rankin,George James,,,,Bendigo,VIC,23.10.1937,ST CP,ST CP,23.10.1937,1.1.1940,
,,,,,,,,,UCP from 1940,UCP,1.1.1940,1.1.1943,
,,,,,,,,,CP from 1943,CP ,1.1.1943,31.10.1949,
reakerry2007,Rea,Kerry Marie,,,,Bonner,QLD,24.11.2007,ALP,ALP,24.11.2007,21.8.2010,
